"Station_ID","Latitude.x","Longitude.x","Data_Type","Start_Year","End_Year","Latitude.y","Longitude.y"
"MR000061421",20.517,-13.067,"TAVG",1943,2023,"20.5170","-13.0670"
"MT000016597",35.85,14.4831,"TAVG",1956,2023,"35.8500","14.4831"
"MU000041254",23.067,57.633,"TAVG",1983,2023,"23.0670","57.6330"
"MU000041288",20.667,58.9,"TAVG",1943,2023,"20.6670","58.9000"
"MUM00041242",25.617,56.25,"TAVG",2001,2023,"25.6170","56.2500"
"MUM00041244",24.233,55.783,"TAVG",1983,2023,"24.2330","55.7830"
"MUM00041246",24.467,56.633,"TAVG",1983,2023,"24.4670","56.6330"
"MUM00041252",23.233,56.433,"TAVG",2003,2023,"23.2330","56.4330"
"MUM00041253",23.417,57.433,"TAVG",2001,2023,"23.4170","57.4330"
"MUM00041255",22.867,57.55,"TAVG",2002,2023,"22.8670","57.5500"
"MUM00041256",23.593,58.284,"TAVG",1983,2023,"23.5930","58.2840"
"MUM00041257",23.317,57.95,"TAVG",2001,2023,"23.3170","57.9500"
"MUM00041258",23.633,58.567,"TAVG",1983,2023,"23.6330","58.5670"
"MUM00041259",23.233,57.267,"TAVG",2005,2023,"23.2330","57.2670"
"MUM00041262",22.35,56.483,"TAVG",1987,2023,"22.3500","56.4830"
"MUM00041263",23,57.317,"TAVG",2001,2023,"23.0000","57.3170"
"MUM00041264",22.5,57.367,"TAVG",2001,2023,"22.5000","57.3670"
"MUM00041265",22.733,58.5,"TAVG",2001,2023,"22.7330","58.5000"
"MUM00041267",22.667,59.4,"TAVG",2002,2023,"22.6670","59.4000"
"MUM00041268",22.533,59.483,"TAVG",1983,2023,"22.5330","59.4830"
"MUM00041270",22.3,59.817,"TAVG",2005,2023,"22.3000","59.8170"
"MUM00041275",21.383,57.05,"TAVG",2001,2023,"21.3830","57.0500"
"MUM00041287",20.867,58.25,"TAVG",2005,2023,"20.8670","58.2500"
"MUM00041295",19.95,57.1,"TAVG",2009,2023,"19.9500","57.1000"
"MUM00041304",18.133,55.183,"TAVG",1987,2023,"18.1330","55.1830"
"MUM00041312",16.933,54.017,"TAVG",1983,2023,"16.9330","54.0170"
"MUM00041314",17.666,54.025,"TAVG",1983,2023,"17.6660","54.0250"
"MUM00041315",17.25,54.083,"TAVG",2001,2023,"17.2500","54.0830"
"MUM00041316",17.039,54.091,"TAVG",1943,2023,"17.0390","54.0910"
"MV000043555",4.2,73.533,"TAVG",1981,2023,"4.2000","73.5330"
"MXM00076040",32.4,-115.1833,"TAVG",1991,2023,"32.4000","-115.1833"
"MXM00076055",31.033,-114.85,"TAVG",1981,2023,"31.0330","-114.8500"
"MXM00076061",31.3,-113.55,"TAVG",1949,2023,"31.3000","-113.5500"
"MXM00076113",30.7167,-111.8333,"TAVG",1949,2023,"30.7167","-111.8333"
"MXM00076122",30.367,-107.95,"TAVG",1949,2023,"30.3670","-107.9500"
"MXM00076160",29.096,-111.048,"TAVG",1949,2023,"29.0960","-111.0480"
"MXM00076220",28.95,-107.817,"TAVG",1949,2023,"28.9500","-107.8170"
"MXM00076225",28.6333,-106.0833,"TAVG",1952,2023,"28.6333","-106.0833"
"MXM00076243",28.7,-100.5167,"TAVG",1976,2023,"28.7000","-100.5167"
"MXM00076253",27.393,-109.833,"TAVG",1979,2023,"27.3930","-109.8330"
"MXM00076256",27.95,-110.767,"TAVG",1977,2023,"27.9500","-110.7670"
"MXM00076258",27.367,-109.933,"TAVG",1973,2023,"27.3670","-109.9330"
"MXM00076305",26.017,-111.333,"TAVG",1980,2023,"26.0170","-111.3330"
"MXM00076311",26.7167,-108.3167,"TAVG",1976,2023,"26.7167","-108.3167"
"MXM00076323",26.933,-105.667,"TAVG",1978,2023,"26.9330","-105.6670"
"MXM00076342",26.883,-101.433,"TAVG",1949,2023,"26.8830","-101.4330"
"MXM00076382",25.568,-103.411,"TAVG",1949,2023,"25.5680","-103.4110"
"MXM00076390",25.367,-101.017,"TAVG",1977,2023,"25.3670","-101.0170"
"MXM00076393",25.733,-100.3,"TAVG",1977,2023,"25.7330","-100.3000"
"MXM00076402",24.95,-111.7,"TAVG",1982,2023,"24.9500","-111.7000"
"MXM00076405",24.167,-110.3,"TAVG",1952,2023,"24.1670","-110.3000"
"MXM00076412",24.765,-107.475,"TAVG",1973,2023,"24.7650","-107.4750"
"MXM00076423",24.05,-104.6,"TAVG",1973,2023,"24.0500","-104.6000"
"MXM00076458",23.2,-106.417,"TAVG",1973,2023,"23.2000","-106.4170"
"MXM00076471",23.633,-103.65,"TAVG",1978,2023,"23.6330","-103.6500"
"MXM00076491",23.733,-99.133,"TAVG",1949,2023,"23.7330","-99.1330"
"MXM00076499",23.7667,-98.2,"TAVG",1949,2023,"23.7667","-98.2000"
"MXM00076525",22.783,-102.567,"TAVG",1975,2023,"22.7830","-102.5670"
"MXM00076539",22.254,-100.931,"TAVG",1973,2023,"22.2540","-100.9310"
"MXM00076548",22.2,-97.85,"TAVG",1975,2023,"22.2000","-97.8500"
"MXM00076556",21.4833,-104.8833,"TAVG",1974,2023,"21.4833","-104.8833"
"MXM00076571",21.705,-102.318,"TAVG",1974,2023,"21.7050","-102.3180"
"MXM00076577",21,-101.283,"TAVG",1978,2023,"21.0000","-101.2830"
"MXM00076581",21.933,-99.983,"TAVG",1975,2023,"21.9330","-99.9830"
"MXM00076585",21.317,-98.817,"TAVG",1980,2023,"21.3170","-98.8170"
"MXM00076593",21.2833,-89.65,"TAVG",1988,2023,"21.2833","-89.6500"
"MXM00076612",20.72,-103.38,"TAVG",1978,2023,"20.7200","-103.3800"
"MXM00076625",20.617,-100.186,"TAVG",1977,2023,"20.6170","-100.1860"
"MXM00076632",20.133,-98.75,"TAVG",1974,2023,"20.1330","-98.7500"
"MXM00076634",20.083,-98.367,"TAVG",1977,2023,"20.0830","-98.3670"
"MXM00076640",20.95,-97.4,"TAVG",1973,2023,"20.9500","-97.4000"
"MXM00076644",20.983,-89.65,"TAVG",1973,2023,"20.9830","-89.6500"
"MXM00076647",20.683,-88.2,"TAVG",1974,2023,"20.6830","-88.2000"
"MXM00076654",19.05,-104.317,"TAVG",1976,2023,"19.0500","-104.3170"
"MXM00076656",19.717,-103.467,"TAVG",1981,2023,"19.7170","-103.4670"
"MXM00076658",19.277,-103.577,"TAVG",1973,2023,"19.2770","-103.5770"
"MXM00076662",20,-102.28,"TAVG",1977,2023,"20.0000","-102.2800"
"MXM00076665",19.7,-101.183,"TAVG",1977,2023,"19.7000","-101.1830"
"MXM00076675",19.2833,-99.7,"TAVG",1977,2023,"19.2833","-99.7000"
"MXM00076680",19.4,-99.183,"TAVG",1973,2023,"19.4000","-99.1830"
"MXM00076683",19.3167,-98.2333,"TAVG",1977,2023,"19.3167","-98.2333"
"MXM00076685",19.158,-98.371,"TAVG",1975,2023,"19.1580","-98.3710"
"MXM00076687",19.55,-96.917,"TAVG",1974,2023,"19.5500","-96.9170"
"MXM00076692",19.15,-96.117,"TAVG",1973,2023,"19.1500","-96.1170"
"MXM00076695",19.817,-90.5,"TAVG",1975,2023,"19.8170","-90.5000"
"MXM00076698",19.5667,-88.05,"TAVG",1981,2023,"19.5667","-88.0500"
"MXM00076726",18.883,-99.233,"TAVG",1981,2023,"18.8830","-99.2330"
"MXM00076737",18.85,-97.1,"TAVG",1975,2023,"18.8500","-97.1000"
"MXM00076741",18.133,-94.417,"TAVG",1975,2023,"18.1330","-94.4170"
"MXM00076743",17.983,-92.933,"TAVG",1975,2023,"17.9830","-92.9330"
"MXM00076750",18.505,-88.327,"TAVG",1973,2023,"18.5050","-88.3270"
"MXM00076762",17.55,-99.5,"TAVG",1975,2023,"17.5500","-99.5000"
"MXM00076773",17.8,-97.7667,"TAVG",1979,2023,"17.8000","-97.7667"
"MXM00076775",17.05,-96.717,"TAVG",1950,2023,"17.0500","-96.7170"
"MXM00076805",16.833,-99.933,"TAVG",1973,2023,"16.8330","-99.9330"
"MXM00076833",16.1667,-95.2,"TAVG",1975,2023,"16.1667","-95.2000"
"MXM00076840",28.95,-107.8167,"TAVG",1974,2023,"28.9500","-107.8167"
"MXM00076843",16.77,-93.341,"TAVG",1973,2023,"16.7700","-93.3410"
"MXM00076845",16.75,-92.633,"TAVG",1974,2023,"16.7500","-92.6330"
"MXM00076848",16.25,-92.133,"TAVG",1974,2023,"16.2500","-92.1330"
"MXM00076855",15.683,-96.483,"TAVG",1950,2023,"15.6830","-96.4830"
"MXM00076903",14.917,-92.25,"TAVG",1974,2023,"14.9170","-92.2500"
"MY000048620",4.217,100.7,"TAVG",1954,2023,"4.2170","100.7000"
"MY000048657",3.62,103.22,"TAVG",1954,2023,"3.6200","103.2200"
"MY000096413",1.483,110.333,"TAVG",1955,2023,"1.4830","110.3330"
"MY000096441",3.2,113.033,"TAVG",1955,2023,"3.2000","113.0330"
"MY000096465",5.3,115.25,"TAVG",1955,2023,"5.3000","115.2500"
"MY000096491",5.9,118.067,"TAVG",1955,2023,"5.9000","118.0670"
"MYM00048601",5.297,100.277,"TAVG",1949,2023,"5.2970","100.2770"
"MYM00048615",6.167,102.293,"TAVG",1954,2023,"6.1670","102.2930"
"MYM00048647",3.131,101.549,"TAVG",1949,2023,"3.1310","101.5490"
"MYM00048650",2.746,101.71,"TAVG",2005,2023,"2.7460","101.7100"
"MYM00048665",2.263,102.252,"TAVG",1949,2023,"2.2630","102.2520"
"MYM00096421",2.262,111.985,"TAVG",1961,2023,"2.2620","111.9850"
"MYM00096449",4.322,113.987,"TAVG",1955,2023,"4.3220","113.9870"
"MYM00096471",5.937,116.051,"TAVG",1955,2023,"5.9370","116.0510"
"MYM00096481",4.313,118.122,"TAVG",1979,2023,"4.3130","118.1220"
"MZ000067215",-12.983,40.533,"TAVG",1973,2023,"-12.9830","40.5330"
"MZ000067217",-13.3,35.233,"TAVG",1973,2023,"-13.3000","35.2330"
"MZ000067237",-15.1,39.283,"TAVG",1973,2023,"-15.1000","39.2830"
"MZ000067261",-16.183,33.583,"TAVG",1973,2023,"-16.1830","33.5830"
"MZ000067283",-17.883,36.883,"TAVG",1973,2023,"-17.8830","36.8830"
"MZ000067295",-19.117,33.467,"TAVG",1974,2023,"-19.1170","33.4670"
"MZ000067297",-19.8,34.9,"TAVG",1973,2023,"-19.8000","34.9000"
"MZ000067323",-23.867,35.383,"TAVG",1973,2023,"-23.8670","35.3830"
"MZ000067335",-25.05,33.633,"TAVG",1974,2023,"-25.0500","33.6330"
"MZM00067231",-14.817,36.533,"TAVG",1978,2023,"-14.8170","36.5330"
"MZM00067241",-15.033,40.672,"TAVG",1973,2023,"-15.0330","40.6720"
"MZM00067273",-16.217,39.9,"TAVG",1973,2023,"-16.2170","39.9000"
"MZM00067315",-22.018,35.313,"TAVG",1973,2023,"-22.0180","35.3130"
"MZM00067327",-24.05,34.05,"TAVG",2007,2023,"-24.0500","34.0500"
"MZM00067341",-25.921,32.573,"TAVG",1973,2023,"-25.9210","32.5730"
"NFM00094996",-29.042,167.939,"TAVG",1947,2023,"-29.0420","167.9390"
"NG000001036",14.22,1.45,"TAVG",1960,2023,"14.2200","1.4500"
"NG000001049",14.25,13.12,"TAVG",1957,2023,"14.2500","13.1200"
"NG000001052",13.5,2.13,"TAVG",1957,2023,"13.5000","2.1300"
"NG000001075",13.8,5.25,"TAVG",1957,2023,"13.8000","5.2500"
"NG000001080",13.47,7.08,"TAVG",1960,2023,"13.4700","7.0800"
"NG000001090",13.8,9,"TAVG",1957,2023,"13.8000","9.0000"
"NG000061017",18.683,12.917,"TAVG",1957,2023,"18.6830","12.9170"
"NG000061024",16.967,7.967,"TAVG",1957,2023,"16.9670","7.9670"
"NG000061043",14.9,5.25,"TAVG",1960,2023,"14.9000","5.2500"
"NG000061096",13.233,11.983,"TAVG",1957,2023,"13.2330","11.9830"
"NGM00061045",13.983,10.3,"TAVG",1983,2023,"13.9830","10.3000"
"NGM00061053",13.033,3.3,"TAVG",2010,2023,"13.0330","3.3000"
"NGM00061085",13.373,12.627,"TAVG",1985,2023,"13.3730","12.6270"
"NGM00061091",12.983,8.933,"TAVG",1980,2023,"12.9830","8.9330"
"NGM00061099",11.883,3.45,"TAVG",1973,2023,"11.8830","3.4500"
"NH000091554",-15.517,167.217,"TAVG",1973,2023,"-15.5170","167.2170"
"NH000091568",-20.233,169.767,"TAVG",1949,2023,"-20.2330","169.7670"
"NHM00091551",-13.85,167.55,"TAVG",1949,2023,"-13.8500","167.5500"
"NHM00091555",-16.417,167.8,"TAVG",1973,2023,"-16.4170","167.8000"
"NHM00091557",-17.699,168.32,"TAVG",1985,2023,"-17.6990","168.3200"
"NHM00091565",-19.455,169.224,"TAVG",1973,2023,"-19.4550","169.2240"
"NIM00065046",12.048,8.525,"TAVG",1943,2023,"12.0480","8.5250"
"NIM00065082",11.85,13.083,"TAVG",1943,2023,"11.8500","13.0830"
"NIM00065101",8.44,4.494,"TAVG",1973,2023,"8.4400","4.4940"
"NIM00065123",9.617,6.533,"TAVG",1973,2023,"9.6170","6.5330"
"NIM00065134",9.64,8.869,"TAVG",1973,2023,"9.6400","8.8690"
"NIM00065167",9.258,12.43,"TAVG",1973,2023,"9.2580","12.4300"
"NIM00065201",6.577,3.321,"TAVG",1973,2023,"6.5770","3.3210"
"NIM00065250",5.015,6.95,"TAVG",1973,2023,"5.0150","6.9500"
"NIM00065271",7.704,8.614,"TAVG",1973,2023,"7.7040","8.6140"
"RSM00020476",75.42,88.9,"TAVG",1955,2023,"75.4200","88.9000"
"RSM00020667",73.33,70.0294,"TAVG",1934,2023,"73.3300","70.0294"
"RSM00020674",73.5,80.4,"TAVG",1933,2023,"73.5000","80.4000"
"RSM00020744",72.3794,52.73,"TAVG",1936,2023,"72.3794","52.7300"
"RSM00020891",71.9831,102.4667,"TAVG",1928,2023,"71.9831","102.4667"
"RSM00020967",70.167,72.517,"TAVG",1957,2023,"70.1670","72.5170"
"RSM00020982",70.97,94.5,"TAVG",1936,2023,"70.9700","94.5000"
"RSM00021432",76,137.87,"TAVG",1936,2023,"76.0000","137.8700"
"RSM00021636",73.333,139.917,"TAVG",1955,2023,"73.3330","139.9170"
"RSM00021802",71.97,114.08,"TAVG",1936,2023,"71.9700","114.0800"
"RSM00021824",71.58,128.9197,"TAVG",1934,2023,"71.5800","128.9197"
"RSM00021908",70.1297,113.97,"TAVG",1942,2023,"70.1297","113.9700"
"RSM00021921",70.68,127.4,"TAVG",1909,2023,"70.6800","127.4000"
"RSM00021931",70.77,136.22,"TAVG",1936,2023,"70.7700","136.2200"
"RSM00021946",70.6167,147.8831,"TAVG",1944,2023,"70.6167","147.8831"
"RSM00021982",70.9831,-178.4833,"TAVG",1926,2023,"70.9831","-178.4833"
"RSM00022028",69.2,35.1,"TAVG",1893,2023,"69.2000","35.1000"
"RSM00022106",68.6,31.85,"TAVG",1959,2023,"68.6000","31.8500"
"RSM00022113",68.9667,33.0497,"TAVG",1936,2023,"68.9667","33.0497"
"RSM00022127",68,35.033,"TAVG",1949,2023,"68.0000","35.0330"
"RSM00022165",68.65,43.3,"TAVG",1915,2023,"68.6500","43.3000"
"RSM00022212",67.967,32.883,"TAVG",1959,2023,"67.9670","32.8830"
"RSM00022217",67.15,32.35,"TAVG",1912,2023,"67.1500","32.3500"
"RSM00022235",67.37,37.03,"TAVG",1932,2023,"67.3700","37.0300"
"RSM00022271",67.9,44.1,"TAVG",1958,2023,"67.9000","44.1000"
"RSM00022292",67.7,48.77,"TAVG",1923,2023,"67.7000","48.7700"
"RSM00022312",66.7,32.883,"TAVG",1949,2023,"66.7000","32.8830"
"RSM00022324",66.67,34.33,"TAVG",1936,2023,"66.6700","34.3300"
"RSM00022349",66.183,39.533,"TAVG",1949,2023,"66.1830","39.5330"
"RSM00022365",66.383,43.25,"TAVG",1959,2023,"66.3830","43.2500"
"RSM00022383",66.767,47.783,"TAVG",1959,2023,"66.7670","47.7830"
"RSM00022408",65.2,31.17,"TAVG",1936,2023,"65.2000","31.1700"
"RSM00022438",65.2,36.82,"TAVG",1936,2023,"65.2000","36.8200"
"RSM00022446",65.467,39.733,"TAVG",1959,2023,"65.4670","39.7330"
"RSM00022471",65.87,44.22,"TAVG",1936,2023,"65.8700","44.2200"
"RSM00022520",64.9831,34.8164,"TAVG",1916,2023,"64.9831","34.8164"
"RSM00022525",64.566,34.917,"TAVG",1949,2023,"64.5660","34.9170"
"RSM00022529",64.233,35.883,"TAVG",1959,2023,"64.2330","35.8830"
"RSM00022541",64.833,38.4,"TAVG",1959,2023,"64.8330","38.4000"
"RSM00022550",64.5,40.7331,"TAVG",1881,2023,"64.5000","40.7331"
"RSM00022551",64.849,40.283,"TAVG",1973,2023,"64.8490","40.2830"
"RSM00022559",64.217,41.667,"TAVG",1962,2023,"64.2170","41.6670"
"RSM00022563",64.7,43.383,"TAVG",1949,2023,"64.7000","43.3830"
"RSM00022573",64.9,45.767,"TAVG",1959,2023,"64.9000","45.7670"
"RSM00022583",64.75,47.65,"TAVG",1912,2023,"64.7500","47.6500"
"RSM00022602",63.82,30.82,"TAVG",1910,2023,"63.8200","30.8200"
"RSM00022619",63.27,33.42,"TAVG",1959,2023,"63.2700","33.4200"
"RSM00022621",63.767,34.283,"TAVG",1949,2023,"63.7670","34.2830"
"RSM00022641",63.9,38.1167,"TAVG",1936,2023,"63.9000","38.1167"
"RSM00022648",63.117,39.233,"TAVG",1962,2023,"63.1170","39.2330"
"RSM00022656",63.483,41.8,"TAVG",1959,2023,"63.4830","41.8000"
"RSM00022676",63.6,45.6,"TAVG",1949,2023,"63.6000","45.6000"
"RSM00022686",63.45,47.917,"TAVG",1959,2023,"63.4500","47.9170"
"RSM00022695",63.45,48.9,"TAVG",1959,2023,"63.4500","48.9000"
"RSM00022721",62.917,34.433,"TAVG",1949,2023,"62.9170","34.4330"
"RSM00022727",62.167,34.3,"TAVG",1959,2023,"62.1670","34.3000"
"RSM00022762",62.867,42.717,"TAVG",1959,2023,"62.8670","42.7170"
"RSM00022768",62.1,42.9,"TAVG",1884,2023,"62.1000","42.9000"
"RSM00022778",62.233,45.017,"TAVG",1959,2023,"62.2330","45.0170"
"RSM00022798",62.167,49.117,"TAVG",1949,2023,"62.1670","49.1170"
"RSM00022802",61.7167,30.7167,"TAVG",1945,2023,"61.7167","30.7167"
"RSM00022820",61.8167,34.2667,"TAVG",1936,2023,"61.8167","34.2667"
"RSM00022831",61.8,36.517,"TAVG",1949,2023,"61.8000","36.5170"
"RSM00022837",61.0167,36.45,"TAVG",1881,2023,"61.0167","36.4500"
"RSM00022845",61.5,38.93,"TAVG",1883,2023,"61.5000","38.9300"
"RSM00022854",61.7,40.2,"TAVG",1949,2023,"61.7000","40.2000"
"RSM00022867",61.083,42.067,"TAVG",1959,2023,"61.0830","42.0670"
"RSM00022887",61.2331,46.7167,"TAVG",1936,2023,"61.2331","46.7167"
"RSM00022892",60.72,28.8,"TAVG",1928,2023,"60.7200","28.8000"
"RSM00022912",60.983,32.983,"TAVG",1959,2023,"60.9830","32.9830"
"RSM00022913",60.717,33.55,"TAVG",1959,2023,"60.7170","33.5500"
"RSM00022917",60.117,32.317,"TAVG",1959,2023,"60.1170","32.3170"
"RSM00022925",60.633,34.783,"TAVG",1959,2023,"60.6330","34.7830"
"RSM00022939",60.033,37.783,"TAVG",1949,2023,"60.0330","37.7830"
"RSM00022954",60.467,40.2,"TAVG",1949,2023,"60.4670","40.2000"
"RSM00022981",60.8,46.3,"TAVG",1936,2023,"60.8000","46.3000"
"RSM00022996",60.367,49.65,"TAVG",1959,2023,"60.3670","49.6500"
"RSM00023022",69.75,61.7,"TAVG",1936,2023,"69.7500","61.7000"
"RSM00023032",69.72,66.8194,"TAVG",1914,2023,"69.7200","66.8194"
"RSM00023058",69.08,76.9,"TAVG",1959,2023,"69.0800","76.9000"
"RSM00023205",67.6331,53.0331,"TAVG",1926,2023,"67.6331","53.0331"
"RSM00023226",67.483,64.016,"TAVG",1953,2023,"67.4830","64.0160"
"RSM00023242",67.6994,72.9494,"TAVG",1935,2023,"67.6994","72.9494"
"RSM00023256",67.47,78.73,"TAVG",1936,2023,"67.4700","78.7300"
"RSM00023274",67.47,86.57,"TAVG",1936,2023,"67.4700","86.5700"
"RSM00023305",66.25,52.583,"TAVG",1949,2023,"66.2500","52.5830"
"RSM00023324",66.43,60.77,"TAVG",1904,2023,"66.4300","60.7700"
"RSM00023330",66.5294,66.5294,"TAVG",1882,2023,"66.5294","66.5294"
"RSM00023383",66.8797,93.47,"TAVG",1939,2023,"66.8797","93.4700"
"RSM00023405",65.4331,52.2667,"TAVG",1892,2023,"65.4331","52.2667"
"RSM00023412",65.97,56.9194,"TAVG",1936,2023,"65.9700","56.9194"
"RSM00023418",65.1167,57.1,"TAVG",1943,2023,"65.1167","57.1000"
"RSM00023426",65.382,64.717,"TAVG",1953,2023,"65.3820","64.7170"
"RSM00023445",65.47,72.67,"TAVG",1956,2023,"65.4700","72.6700"
"RSM00023472",65.7831,87.9331,"TAVG",1934,2023,"65.7831","87.9331"
"RSM00023518",64.266,57.617,"TAVG",1949,2023,"64.2660","57.6170"
"RSM00023527",64.28,60.88,"TAVG",1936,2023,"64.2800","60.8800"
"RSM00023552",64.92,77.82,"TAVG",1936,2023,"64.9200","77.8200"
"RSM00023606",63.55,53.817,"TAVG",1953,2023,"63.5500","53.8170"
"RSM00023625",63.65,62.1,"TAVG",1953,2023,"63.6500","62.1000"
"RSM00023631",63.93,65.05,"TAVG",1933,2023,"63.9300","65.0500"
"RSM00023662",63.98,82.08,"TAVG",1947,2023,"63.9800","82.0800"
"RSM00023678",63.15,87.95,"TAVG",1911,2023,"63.1500","87.9500"
"RSM00023711",62.7,56.2,"TAVG",1888,2023,"62.7000","56.2000"
"RSM00023724",62.43,60.8694,"TAVG",1936,2023,"62.4300","60.8694"
"RSM00023734",62.45,66.05,"TAVG",1936,2023,"62.4500","66.0500"
"RSM00023803",61.683,53.683,"TAVG",1949,2023,"61.6830","53.6830"
"RSM00023804",61.6667,50.8667,"TAVG",1888,2023,"61.6667","50.8667"
"RSM00023847",61.3,71.3,"TAVG",1955,2023,"61.3000","71.3000"
"RSM00023849",61.25,73.5,"TAVG",1884,2023,"61.2500","73.5000"
"RSM00023867",61.1,80.25,"TAVG",1936,2023,"61.1000","80.2500"
"RSM00023884",61.6,90.0167,"TAVG",1936,2023,"61.6000","90.0167"
"RSM00023891",61.6667,96.3667,"TAVG",1936,2023,"61.6667","96.3667"
"RSM00023909",60.283,54.35,"TAVG",1953,2023,"60.2830","54.3500"
"RSM00023914",60.4,56.52,"TAVG",1888,2023,"60.4000","56.5200"
"RSM00023921",60.6831,60.45,"TAVG",1934,2023,"60.6831","60.4500"
"RSM00023929",60.317,64.217,"TAVG",1953,2023,"60.3170","64.2170"
"RSM00023933",61.0167,69.1167,"TAVG",1892,2023,"61.0167","69.1167"
"RSM00023955",60.4331,77.8667,"TAVG",1936,2023,"60.4331","77.8667"
"RSM00023966",60.35,84.08,"TAVG",1953,2023,"60.3500","84.0800"
"RSM00023975",60.35,88.367,"TAVG",1969,2023,"60.3500","88.3670"
"RSM00023986",60.38,93.03,"TAVG",1941,2023,"60.3800","93.0300"
"RSM00023987",60.25,90.233,"TAVG",1948,2023,"60.2500","90.2330"
"RSM00024125",68.5,112.4331,"TAVG",1936,2023,"68.5000","112.4331"
"RSM00024136",68.62,118.33,"TAVG",1938,2023,"68.6200","118.3300"
"RSM00024143",68.73,124,"TAVG",1937,2023,"68.7300","124.0000"
"RSM00024266",67.5667,133.4,"TAVG",1885,2023,"67.5667","133.4000"
"RSM00024329",66.25,114.28,"TAVG",1940,2023,"66.2500","114.2800"
"RSM00024343",66.7667,123.4,"TAVG",1936,2023,"66.7667","123.4000"
"RSM00024382",66.45,143.2297,"TAVG",1937,2023,"66.4500","143.2297"
"RSM00024507",64.2667,100.2331,"TAVG",1928,2023,"64.2667","100.2331"
"RSM00024585",64.566,143.2,"TAVG",1959,2023,"64.5660","143.2000"
"RSM00024606",63.58,103.97,"TAVG",1951,2023,"63.5800","103.9700"
"RSM00024639",63.283,118.333,"TAVG",1948,2023,"63.2830","118.3330"
"RSM00024641",63.7831,121.6167,"TAVG",1898,2023,"63.7831","121.6167"
"RSM00024652",63.967,127.467,"TAVG",1948,2023,"63.9670","127.4670"
"RSM00024656",63.517,129.483,"TAVG",1948,2023,"63.5170","129.4830"
"RSM00024661",64,130.3,"TAVG",1938,2023,"64.0000","130.3000"
"RSM00024671",63.95,135.87,"TAVG",1959,2023,"63.9500","135.8700"
"RSM00024688",63.25,143.15,"TAVG",1943,2023,"63.2500","143.1500"
"RSM00024738",62.15,117.65,"TAVG",1936,2023,"62.1500","117.6500"
"RSM00024768",62.033,132.6,"TAVG",1948,2023,"62.0330","132.6000"
"RSM00024790",62.78,148.17,"TAVG",1937,2023,"62.7800","148.1700"
"RSM00024817",61.2667,108.0167,"TAVG",1936,2023,"61.2667","108.0167"
"RSM00024856",61.483,129.15,"TAVG",1948,2023,"61.4830","129.1500"
"RSM00024908",60.3331,102.2667,"TAVG",1932,2023,"60.3331","102.2667"
"RSM00024918",60.067,107.967,"TAVG",1959,2023,"60.0670","107.9670"
"RSM00024923",60.72,114.88,"TAVG",1940,2023,"60.7200","114.8800"
"RSM00024944",60.4,120.4167,"TAVG",1882,2023,"60.4000","120.4167"
"RSM00024951",60.8167,125.3167,"TAVG",1936,2023,"60.8167","125.3167"
"RSM00024959",62.0167,129.7167,"TAVG",1888,2023,"62.0167","129.7167"
"RSM00024962",60.9,131.983,"TAVG",1948,2023,"60.9000","131.9830"
"RSM00024966",60.3831,134.4497,"TAVG",1897,2023,"60.3831","134.4497"
"RSM00024967",60.47,130,"TAVG",1942,2023,"60.4700","130.0000"
"RSM00024982",60.72,142.78,"TAVG",1954,2023,"60.7200","142.7800"
"RSM00024988",60.083,142.333,"TAVG",1948,2023,"60.0830","142.3330"
"RSM00025034",69.62,162.3,"TAVG",1948,2023,"69.6200","162.3000"
"RSM00025062",69.8797,175.77,"TAVG",1955,2023,"69.8797","175.7700"
"RSM00025123",68.75,161.283,"TAVG",1955,2023,"68.7500","161.2830"
"RSM00025138",68.12,164.17,"TAVG",1936,2023,"68.1200","164.1700"
"RSM00025206",67.45,153.72,"TAVG",1936,2023,"67.4500","153.7200"
"RSM00025248",67.25,168.97,"TAVG",1944,2023,"67.2500","168.9700"
"RSM00025282",67.83,-175.8,"TAVG",1955,2023,"67.8300","-175.8000"
"RSM00025356",66.3797,173.33,"TAVG",1946,2023,"66.3797","173.3300"
"RSM00025378",66.3497,-179.1,"TAVG",1948,2023,"66.3497","-179.1000"
"RSM00025399",66.17,-169.8,"TAVG",1936,2023,"66.1700","-169.8000"
"RSM00025400",65.73,150.9,"TAVG",1936,2023,"65.7300","150.9000"
"RSM00025428",65.23,160.53,"TAVG",1944,2023,"65.2300","160.5300"
"RSM00025503",64.75,153.97,"TAVG",1936,2023,"64.7500","153.9700"
"RSM00025551",64.6831,170.4167,"TAVG",1894,2023,"64.6831","170.4167"
"RSM00025563",64.7831,177.5667,"TAVG",1898,2023,"64.7831","177.5667"
"RSM00025594",64.4167,-173.2333,"TAVG",1936,2023,"64.4167","-173.2333"
"RSM00025703",62.9167,152.4167,"TAVG",1936,2023,"62.9167","152.4167"
"RSM00025705",62.45,152.32,"TAVG",1955,2023,"62.4500","152.3200"
"RSM00025715",62.5,155.783,"TAVG",1959,2023,"62.5000","155.7830"
"RSM00025745",62.4831,166.2167,"TAVG",1950,2023,"62.4831","166.2167"
"RSM00025913",59.55,150.7831,"TAVG",1936,2023,"59.5500","150.7831"
"RSM00025927",59.65,154.27,"TAVG",1936,2023,"59.6500","154.2700"
"RSM00025956",60.43,169.67,"TAVG",1936,2023,"60.4300","169.6700"
